data
6.546836853027344
6.593539237976074
6.601792335510254
6.532477855682373
6.554117202758789
6.51709508895874
6.513613700866699
6.548057556152344
6.5142951011657715
6.5530476570129395
6.5316877365112305
6.589027404785156
6.563263416290283
6.571946144104004
6.511837959289551
6.534474849700928
6.425937652587891
6.524522304534912
6.521041393280029
6.503418922424316
6.516418933868408
6.499475479125977
6.492243766784668
6.467858791351318
6.564242839813232
6.522810459136963
6.485805034637451
6.470753192901611
6.517987251281738
6.507251262664795
6.485579013824463
6.453527450561523
6.507848739624023
6.437544345855713
6.498264789581299
6.443763256072998
6.512232303619385
6.500215530395508
6.48568058013916
6.44470739364624
6.4511308670043945
6.4507598876953125
6.46206521987915
6.532532691955566
6.441901206970215
6.443739414215088
6.462596416473389
6.441469669342041
6.41205358505249
6.421841144561768
6.434938430786133
6.4514241218566895
6.460768222808838
6.446587085723877
6.475922584533691
6.485630035400391
6.351685047149658
6.419747829437256
6.425656795501709
6.469692230224609
6.421303749084473
6.50026798248291
6.396925926208496
6.467854976654053
6.379340171813965
6.427047252655029
6.361602783203125
6.372471809387207
6.433884620666504
6.482135772705078
6.3980278968811035
6.396797180175781
6.386800765991211
6.426041603088379
6.366092205047607
6.363471508026123
6.448310852050781
6.420420169830322
6.38896369934082
6.421833038330078
6.334702968597412
6.380252361297607
6.4300312995910645
6.3885979652404785
6.412724494934082
6.341233253479004
6.394128322601318
6.37769079208374
6.320533275604248
6.301670551300049
6.360506057739258
6.357541561126709
6.30164098739624
6.334103584289551
6.334841251373291
6.294541835784912
6.326045989990234
6.3155436515808105
6.3075995445251465
6.362245082855225
6.3079023361206055
6.317013740539551
6.320282936096191
6.329228401184082
6.332822799682617
6.357593536376953
6.3561577796936035
6.323965072631836
6.340324401855469
6.355608940124512
6.300398826599121
6.3810319900512695
6.317793846130371
6.329007148742676
6.272368907928467
6.2764692306518555
6.290044784545898
6.263450622558594
6.241044044494629
6.3390350341796875
6.345609664916992
6.346439361572266
6.308351993560791
6.308911323547363
6.29412317276001
6.318095684051514
6.249065399169922
6.295895576477051
6.222115993499756
6.302020072937012
6.221246242523193
6.271202087402344
6.207530498504639
6.316491603851318
6.2463483810424805
6.188020706176758
6.229692459106445
6.284801959991455
6.173522472381592
6.209789752960205
6.216845989227295
6.238682270050049
6.2505106925964355
6.281703472137451
6.207481861114502
6.185093879699707
6.236164569854736
6.184030532836914
6.182517051696777
6.1741790771484375
6.27794885635376
6.203480243682861
6.241414546966553
6.231971740722656
6.246143817901611
6.286507606506348
6.17405891418457
6.259663105010986
6.221175670623779
6.241832256317139
6.2162885665893555
6.245353698730469
6.203787803649902
6.245121955871582
6.125519752502441
6.225558757781982
6.178157806396484
6.182426929473877
6.179305076599121
6.185456275939941
6.1965765953063965
6.185347557067871
6.141543865203857
6.177248001098633
6.193530559539795
6.179219722747803
6.2092204093933105
6.057460784912109
6.070597171783447
6.168498992919922
6.160682678222656
6.113992691040039
6.074546813964844
6.114445209503174
6.122318744659424
6.098334312438965
6.126767635345459
6.077470302581787
6.090810775756836
6.129963397979736
6.1564483642578125
6.106677055358887
6.082549095153809
6.121114730834961
6.064148902893066
6.038420677185059
6.096423625946045
6.091494560241699
6.121946334838867
6.080441951751709
6.124249458312988
6.007498264312744
6.131270885467529
5.990528106689453
6.1312713623046875
6.043274879455566
6.0994672775268555
6.054080963134766
6.016341686248779
6.11175012588501
6.015326499938965
6.097716331481934
6.063785076141357
5.995308876037598
6.075770378112793
6.04186487197876
6.073698043823242
6.096238136291504
6.012824058532715
6.047118663787842
6.0640435218811035
6.041535377502441
6.002401351928711
6.050942897796631
6.031844139099121
6.05690336227417
6.003688335418701
6.055759429931641
5.978753566741943
6.00796365737915
6.0223069190979
6.0351386070251465
5.9902143478393555
6.037965774536133
6.027425289154053
6.0147385597229
6.002583026885986
5.983835220336914
6.0354695320129395
5.996547698974609
6.041936874389648
5.948765277862549
6.050628662109375
5.94146728515625
6.054601669311523
6.000519752502441
6.0226287841796875
5.9518537521362305
6.0347089767456055
6.001989364624023
6.047198295593262
6.017639636993408
5.995973587036133
6.01067590713501
5.943718433380127
5.958746910095215
5.967989444732666
6.001245021820068
6.01438045501709
5.988714218139648
5.996640682220459
5.90450382232666
5.998802661895752
5.974073886871338
6.012037754058838
6.000584602355957
